is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,booking_changes,days_in_waiting_list,adr,required_car_parking_spaces,total_of_special_requests
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
1,245,2015,9,39,25,0,1,2,0,0,0,1,0,0,0,80,0,0
0,32,2015,7,31,27,1,4,2,0,0,0,0,0,0,0,135,0,2
0,45,2015,7,30,23,2,7,2,0,0,0,0,0,0,0,117.22,1,0
0,49,2015,7,31,27,1,4,2,0,0,0,0,0,0,0,127,1,1
0,67,2015,7,31,31,0,1,2,0,0,0,0,0,0,0,88.55,0,1
0,67,2015,7,31,31,0,1,2,0,0,0,0,0,0,0,88.55,1,1
0,53,2015,7,31,27,1,4,2,0,0,0,0,0,1,0,154.6,1,0
0,11,2015,7,30,24,2,6,2,0,0,0,0,0,0,0,194,0,0
0,204,2015,7,31,27,1,4,3,0,0,0,0,0,0,0,131.4,0,1
0,0,2015,7,31,31,0,1,2,0,0,0,0,0,0,0,153,0,0
0,3,2015,7,31,30,0,2,2,0,0,0,0,0,0,0,153,0,3
0,34,2015,7,31,26,2,4,2,0,0,0,0,0,0,0,146,0,0
0,55,2015,7,31,28,0,4,2,0,0,0,0,0,1,0,118,1,0
0,50,2015,7,31,26,2,4,2,2,0,0,0,0,0,0,207,1,0
0,42,2015,7,31,27,1,4,2,0,0,0,0,0,0,0,133,0,0
0,48,2015,7,31,26,2,4,2,0,0,0,0,0,0,0,158.1,0,0
0,33,2015,7,31,26,2,4,2,0,0,0,0,0,0,0,131.2,0,1
0,23,2015,7,31,26,2,4,2,0,0,0,0,0,0,0,131.2,0,1
0,53,2015,7,30,25,2,5,2,2,0,0,0,0,0,0,221.43,0,0
0,47,2015,7,31,28,0,4,1,0,0,0,0,0,0,0,154,0,3
0,156,2015,8,31,1,2,6,2,0,0,0,0,0,1,0,134,0,1
0,45,2015,7,31,27,1,4,3,0,0,0,0,0,0,0,131.2,0,3
0,29,2015,7,30,25,2,5,2,0,0,0,0,0,0,0,135,0,0
0,39,2015,7,30,25,2,5,2,0,0,0,0,0,0,0,107,0,0
0,3,2015,7,31,30,0,2,2,0,0,0,0,0,0,0,195,1,3
0,48,2015,7,30,20,3,9,2,1,0,0,0,0,1,0,99.45,0,2
0,53,2015,7,30,22,2,8,2,0,0,0,0,0,2,0,111.2,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,244,2015,9,36,2,2,5,2,0,0,0,1,0,0,0,8,0,0
1,172,2015,8,32,4,1,5,2,0,0,0,0,0,0,0,125.9,0,1
0,25,2015,7,31,26,2,5,2,0,0,0,0,0,1,0,183,1,2
0,38,2015,7,31,30,0,3,2,1,0,0,0,0,0,0,129.48,0,1
0,50,2015,7,31,28,0,5,2,2,0,0,0,0,1,0,198.8,1,1
0,39,2015,7,31,26,2,5,2,0,0,0,0,0,0,0,133,0,1
0,31,2015,7,31,31,0,2,2,0,0,0,0,0,0,0,107,0,0
0,39,2015,7,31,26,2,5,2,0,0,0,0,0,0,0,133,0,1
0,31,2015,7,31,31,0,2,2,0,0,0,0,0,0,0,107,1,0
0,56,2015,7,30,25,2,6,2,0,1,0,0,0,1,0,149.5,1,2
0,222,2017,7,29,22,2,5,2,0,1,1,0,1,1,0,185.5,0,2
0,15,2015,7,31,31,0,2,2,0,0,0,0,0,0,0,173,0,2
0,16,2015,7,31,30,0,3,3,0,0,0,0,0,0,0,194,0,0
0,56,2015,7,30,25,2,6,2,0,0,0,0,0,0,0,102.45,0,0
0,49,2015,7,31,27,1,5,2,0,0,0,0,0,0,0,118.17,0,0
0,167,2015,7,31,27,1,5,2,0,0,0,0,0,0,0,120.6,1,1
0,15,2015,7,31,31,0,2,2,2,0,0,0,0,0,0,248,1,2
0,15,2015,7,31,31,0,2,2,0,0,0,0,0,0,0,173,1,2
0,14,2015,7,31,30,0,3,2,0,0,0,0,0,0,0,189.67,0,1
0,32,2015,7,31,27,1,5,2,0,0,0,0,0,1,0,147,0,0
0,39,2015,7,31,26,2,5,2,1,0,0,0,0,1,0,178.88,0,1
0,46,2015,7,31,27,1,5,2,0,0,0,0,0,0,0,133,0,0
0,32,2015,7,31,31,0,2,2,0,0,0,0,0,0,0,120.6,0,0
0,32,2015,7,30,24,2,7,2,0,0,0,0,0,0,0,128.2,0,1
0,51,2015,7,31,26,2,5,3,0,0,0,0,0,0,0,119.81,0,2
0,33,2015,7,31,26,2,5,2,0,0,0,0,0,0,0,107,0,1
0,33,2015,7,31,26,2,5,2,0,0,0,0,0,0,0,107,0,1
0,31,2015,7,31,30,0,3,2,0,0,0,0,0,0,0,134,0,1
0,0,2015,8,31,1,0,1,2,0,0,0,0,0,0,0,132.44,1,1
0,16,2015,7,31,31,0,2,1,0,0,0,0,0,0,0,120,0,1
0,25,2015,7,31,31,0,2,2,0,0,0,0,0,1,0,134,0,0
0,1,2015,8,32,3,0,0,2,1,0,1,0,0,1,0,0,0,1
0,157,2015,8,32,2,2,5,2,0,0,0,0,0,2,0,119.7,0,2
0,38,2015,7,31,30,1,3,2,0,0,0,0,0,0,0,120.6,0,0
0,82,2015,7,31,30,1,3,2,0,0,0,0,0,0,0,81.67,0,1
0,33,2015,7,31,27,2,5,2,0,1,0,0,0,1,0,145,0,1
0,43,2015,7,31,31,1,2,2,1,0,0,0,0,0,0,134,0,1
0,44,2015,7,31,31,1,2,2,1,0,0,0,0,1,0,118.99,0,0
0,21,2015,7,31,31,1,2,2,2,0,0,0,0,0,0,188,0,1
0,39,2015,7,31,26,3,5,2,0,0,0,0,0,0,0,135,0,1
0,53,2015,7,31,27,2,5,2,0,0,0,0,0,1,0,146.56,0,1
0,122,2015,7,31,30,1,3,2,0,0,0,0,0,0,0,144.6,1,0
0,1,2015,8,31,1,1,1,2,0,0,0,0,0,0,0,162.5,0,1
0,31,2015,7,31,31,1,2,2,0,0,0,0,0,1,0,140.33,0,1
0,3,2015,7,31,30,1,3,2,2,0,0,0,0,1,0,188,0,2
0,11,2015,7,31,31,1,2,2,0,0,0,0,0,0,0,142.71,0,0
0,146,2015,7,31,30,1,3,1,0,0,0,0,0,1,0,106.25,0,1
0,44,2015,8,31,1,1,1,2,0,0,0,0,0,0,0,154,0,0
0,77,2015,7,31,29,1,4,2,1,1,0,0,0,0,0,121.35,0,3
1,261,2015,10,42,16,2,6,2,0,0,0,1,0,0,0,72,0,0
0,118,2015,7,31,30,1,3,2,0,0,0,0,0,0,0,109.65,0,0
0,64,2015,8,31,1,1,1,2,0,0,0,0,0,0,0,154,0,0
0,49,2015,7,31,27,2,5,2,0,0,0,0,0,0,0,98.02,0,1
0,22,2015,8,31,1,1,1,2,0,0,0,0,0,0,0,134,0,0
0,11,2015,7,31,31,1,2,2,0,0,0,0,0,0,0,140.91,0,0
0,48,2015,7,31,31,1,2,2,0,0,0,0,0,0,0,101.65,0,1
0,58,2015,7,31,31,1,2,2,0,0,0,0,0,0,0,129,0,0
0,255,2015,7,31,31,1,2,2,0,0,0,0,0,0,0,96.3,0,0
0,209,2015,7,31,30,1,3,2,0,0,0,0,0,0,0,90.95,0,0
0,210,2015,7,31,31,1,2,2,0,0,0,0,0,1,0,119.25,0,0
0,25,2015,8,32,3,1,0,2,0,0,0,0,0,0,0,207,0,0
0,24,2015,7,31,31,1,2,3,0,0,0,0,0,0,0,209,0,2
0,24,2015,7,31,31,1,2,2,0,0,0,0,0,0,0,179,1,1
0,128,2015,7,30,24,4,7,2,0,0,0,0,0,0,0,152.71,0,1
0,156,2015,7,31,31,2,2,2,0,0,0,0,0,0,0,100.8,0,0
0,119,2015,7,31,28,2,5,2,0,0,0,0,0,1,0,134.73,0,2
0,49,2015,7,31,27,3,5,2,0,0,0,0,0,0,0,179.88,0,1
0,67,2015,8,32,2,2,0,2,0,1,0,0,0,1,0,137.9,1,2
0,67,2015,8,32,2,2,0,2,0,1,0,0,0,0,0,137.9,1,1
0,4,2015,8,32,3,1,0,2,1,0,0,0,0,0,0,143.34,0,2
0,1,2015,8,31,1,2,1,2,2,0,0,0,0,0,0,252,0,3
0,143,2015,7,31,30,2,3,2,0,0,0,0,0,0,0,90.95,0,1
0,143,2015,7,31,30,2,3,2,0,0,0,0,0,0,0,90.95,0,1
0,23,2015,7,31,30,2,3,2,1,0,0,0,0,0,0,201.6,0,1
0,2,2015,8,32,2,2,0,2,0,0,0,0,0,0,0,146.25,0,1
0,8,2015,7,31,31,2,2,2,0,0,0,0,0,0,0,181.5,0,2
0,0,2015,8,32,3,1,0,2,0,0,0,0,0,0,0,132.44,0,0
0,35,2015,7,31,29,2,4,2,1,0,0,0,0,1,0,170.33,0,1
0,0,2015,8,32,2,2,0,2,0,0,0,0,0,0,0,192,0,0
0,177,2015,7,31,27,3,5,2,0,0,0,0,0,0,0,112.63,0,0
1,218,2015,8,32,7,2,2,2,0,0,0,1,0,0,0,134,0,1
0,88,2015,7,31,29,2,5,2,0,0,0,0,0,0,0,132.5,0,1
0,123,2015,8,32,2,2,1,2,0,0,0,0,0,0,0,138.6,0,2
0,157,2015,7,31,30,2,4,1,0,0,0,0,0,0,0,90.95,0,0
0,123,2015,7,31,31,2,3,2,0,0,0,0,0,0,0,90.95,0,0
0,0,2015,8,32,4,0,1,1,0,0,0,0,0,0,0,179,0,0
0,158,2015,8,32,4,0,1,2,0,0,0,0,0,0,0,112,0,0
0,79,2015,8,31,1,2,2,2,0,0,0,0,0,0,0,149,0,0
0,77,2015,8,31,1,2,2,1,0,0,0,0,0,1,0,201.5,0,1
0,0,2015,8,32,4,0,1,2,0,0,0,0,0,0,0,172,0,0
0,79,2015,7,31,29,2,5,2,0,0,0,0,0,0,0,112.36,0,1
0,79,2015,7,31,29,2,5,2,0,0,0,0,0,0,0,112.36,1,1
0,0,2015,8,32,3,1,1,2,0,0,0,0,0,1,0,241,0,0
0,91,2015,7,31,29,2,5,2,0,0,0,0,0,0,0,107,0,0
0,82,2015,8,31,1,2,2,2,1,0,0,0,0,1,0,143.5,0,2
0,48,2015,7,31,26,4,6,2,0,0,0,0,0,0,0,156.4,0,0
0,264,2017,8,32,7,1,5,2,0,0,1,0,1,1,0,204,1,2
0,69,2015,7,31,28,2,6,2,0,0,0,0,0,0,0,123,0,0
0,182,2015,7,31,27,3,7,3,0,0,0,0,0,0,0,154.35,0,1
0,146,2015,7,31,30,2,5,2,0,0,0,0,0,0,0,113.9,0,1
0,107,2015,7,31,31,2,4,2,1,0,0,0,0,0,0,148.16,0,2
0,73,2015,7,31,30,2,5,2,0,0,0,0,0,0,0,104,0,1
0,73,2015,7,31,30,2,5,2,0,0,0,0,0,0,0,104,0,1
0,155,2015,7,31,30,2,5,2,0,0,0,0,0,0,0,110.5,0,1
0,155,2015,7,31,30,2,5,2,0,0,0,0,0,0,0,110.5,0,1
0,2,2015,8,32,5,0,1,1,0,0,0,0,0,0,0,114,0,0
0,1,2016,1,3,12,0,1,1,0,0,1,0,1,0,0,30,0,0
0,5,2016,9,39,19,1,0,1,0,0,1,0,2,0,0,65,0,0
0,12,2017,1,1,2,1,1,1,0,0,1,0,3,2,0,35,0,0
0,6,2017,2,8,22,0,1,1,0,0,1,0,4,1,0,35,0,0
0,6,2017,5,20,16,0,1,1,0,0,1,0,5,0,0,45,0,0
0,110,2015,8,32,4,0,2,2,1,0,0,0,0,0,0,191,1,1
0,2,2015,8,32,5,0,1,2,0,0,0,0,0,0,0,211,0,0
0,54,2015,7,31,30,2,5,2,2,0,0,0,0,0,0,171.71,0,1
0,5,2015,8,31,1,2,3,2,1,0,0,0,0,0,0,165.32,0,2
0,210,2015,7,31,31,2,4,2,0,0,0,0,0,0,0,90.95,0,1
0,202,2015,7,30,23,4,10,2,0,0,0,0,0,4,0,164,0,2
0,1,2015,8,32,5,0,1,2,0,0,0,0,0,0,0,154.8,0,1
0,0,2015,8,32,5,0,1,2,0,0,0,0,0,0,0,172,0,0
0,154,2015,7,31,28,2,8,2,0,0,0,0,0,0,0,90.95,0,0
0,311,2015,7,30,24,4,10,3,0,0,0,0,0,0,0,160.98,0,1
0,6,2015,8,32,4,0,3,2,0,0,0,0,0,0,0,191,0,3
0,155,2015,7,31,28,2,8,2,0,0,0,0,0,0,0,126.65,0,0
0,211,2015,8,32,3,1,3,2,2,0,0,0,0,0,0,256,0,2
0,5,2015,8,32,5,0,2,2,0,0,0,0,0,0,0,20,1,0
0,0,2015,8,32,4,0,3,2,0,0,0,0,0,0,0,217,0,0
0,55,2015,8,32,3,1,3,2,0,0,0,0,0,0,0,210,0,0
0,0,2015,8,32,6,0,1,2,0,0,0,0,0,0,0,191,0,0
0,328,2015,8,32,3,1,3,2,0,1,0,0,0,1,0,164,0,1
0,210,2015,8,32,2,2,3,2,0,0,0,0,0,0,0,134,0,0
1,219,2015,8,32,8,2,5,2,0,0,0,1,0,0,0,166,0,2
0,211,2015,8,32,3,1,3,2,2,0,0,0,0,0,0,244,1,2
0,88,2015,8,32,3,1,3,2,1,1,0,0,0,1,0,191.1,0,2
0,160,2015,8,32,3,1,3,2,1,0,0,0,0,0,0,137.75,0,2
0,82,2015,8,32,2,2,3,3,0,0,0,0,0,1,0,227.4,0,3
0,67,2015,7,31,31,2,5,2,0,0,0,0,0,0,0,209.17,0,1
0,67,2015,7,31,31,2,5,2,0,0,0,0,0,0,0,209.17,0,1
0,93,2015,8,32,2,2,3,2,0,1,0,0,0,0,0,134,0,4
0,82,2015,8,32,2,2,3,2,0,0,0,0,0,0,0,209.4,1,2
0,103,2015,8,31,1,2,4,2,0,0,0,0,0,1,0,179,1,0
0,142,2015,7,31,29,2,7,2,0,0,0,0,0,0,0,96.3,0,1
0,5,2015,8,32,3,1,3,2,0,0,0,0,0,0,0,191,0,3
0,66,2015,8,32,3,1,3,2,0,0,0,0,0,0,0,168.25,0,0
0,93,2015,8,32,2,2,3,2,0,0,0,0,0,0,0,134,0,3
0,85,2015,8,32,2,2,3,3,0,0,0,0,0,1,0,161.45,1,1
0,73,2015,7,31,30,2,7,2,0,0,0,0,0,0,0,123,0,0
0,3,2015,8,31,1,2,5,2,2,0,0,0,0,0,0,163.33,0,3
0,177,2015,7,31,29,2,8,2,0,0,0,0,0,0,0,125.1,0,0
0,160,2015,8,32,3,1,4,2,0,0,0,0,0,0,0,119.9,1,2
0,160,2015,8,32,3,1,4,2,1,0,0,0,0,1,0,113.9,0,2
0,160,2015,8,32,3,1,4,2,0,1,0,0,0,0,0,119.9,1,3
0,160,2015,8,32,3,1,4,2,0,0,0,0,0,0,0,113.9,0,2
0,258,2015,8,32,3,1,4,2,0,0,0,0,0,0,0,134,0,0
0,0,2015,8,31,1,2,5,2,1,0,0,0,0,1,0,120.6,1,3
1,195,2015,9,37,8,2,5,2,1,0,0,1,0,0,0,71.55,0,1
0,159,2015,8,32,2,2,4,2,1,0,0,0,0,0,0,96.3,0,1
0,112,2015,8,32,3,1,4,2,0,0,0,0,0,0,0,196,0,0
0,1,2015,8,32,5,0,3,3,0,0,0,0,0,0,0,247,0,4
0,0,2015,8,32,7,0,1,2,0,0,0,0,0,0,0,153,0,2
0,46,2015,8,32,2,2,4,1,0,0,0,0,0,1,0,110,0,1
0,107,2015,8,32,5,0,3,2,0,0,0,0,0,0,0,166,0,1
0,166,2015,8,31,1,2,5,2,1,0,0,0,0,0,0,210.43,1,2
0,157,2015,8,31,1,2,5,2,0,0,0,0,0,0,0,134,0,1
0,10,2015,8,31,1,2,5,2,0,0,0,0,0,1,0,219.9,0,0
0,82,2015,8,31,1,2,5,2,0,0,0,0,0,0,0,162.14,0,1
0,70,2015,8,31,1,2,5,2,0,0,0,0,0,1,0,187.14,0,0
0,51,2015,7,31,29,2,8,2,0,0,0,0,0,0,0,167.8,1,0
0,124,2015,8,31,1,2,5,2,0,0,0,0,0,0,0,120.6,0,2
0,86,2015,8,32,5,0,3,2,0,0,0,0,0,0,0,140.33,0,0
0,32,2015,8,31,1,2,6,2,0,0,0,0,0,0,0,176.75,0,0
0,156,2015,8,32,2,2,5,2,0,0,0,0,0,0,0,112.63,0,0
0,12,2015,8,32,2,2,5,2,0,1,0,0,0,0,0,172.63,0,2
0,75,2015,8,32,3,1,5,2,0,0,0,0,0,0,0,123,0,2
0,143,2015,8,32,2,2,5,2,0,0,0,0,0,0,0,131.13,1,1
0,4,2015,8,32,4,0,5,2,0,0,0,0,0,0,0,211,0,3
0,167,2015,8,32,2,2,5,2,0,0,0,0,0,0,0,164,1,1
0,194,2015,8,32,3,1,5,2,0,0,0,0,0,2,0,196,0,2
0,67,2015,8,31,1,2,6,2,0,0,0,0,0,2,0,193.13,0,1
0,55,2015,8,32,2,2,5,2,0,0,0,0,0,0,0,148.75,0,4
0,41,2015,8,32,5,0,4,2,0,0,0,0,0,0,0,202,0,0
0,157,2015,8,32,2,2,5,2,0,0,0,0,0,0,0,119.7,0,1
0,1,2015,8,32,8,0,1,2,0,0,0,0,0,0,0,191,1,2
0,78,2015,8,32,2,2,5,2,0,0,0,0,0,0,0,101.65,0,0
0,16,2015,8,32,2,2,5,3,0,0,0,0,0,0,0,188.46,0,1
0,6,2015,8,32,3,1,5,2,0,0,0,0,0,0,0,221,0,3
0,71,2015,8,31,1,2,6,2,0,0,0,0,0,1,0,0,0,0
0,0,2015,8,34,20,0,0,2,0,0,1,0,1,0,0,0,0,0
0,127,2015,8,32,4,0,5,2,2,0,0,0,0,0,0,192.6,1,0
0,129,2015,8,32,6,0,3,2,0,0,0,0,0,0,0,118.5,0,1
0,33,2015,8,32,8,0,1,1,2,0,0,0,0,0,0,142.1,1,0
0,2,2015,8,32,8,0,1,2,0,0,0,0,0,0,0,189.9,0,3
0,82,2015,8,32,2,2,5,2,1,0,0,0,0,0,0,171.9,0,2
0,177,2015,8,31,1,2,6,2,0,0,0,0,0,0,0,166,0,1
0,82,2015,8,32,2,2,5,1,1,0,0,0,0,0,0,194.64,0,2
0,53,2015,8,32,3,1,5,2,0,0,0,0,0,3,0,180,1,3
0,53,2015,8,32,3,1,5,2,0,0,0,0,0,3,0,180,0,3
0,53,2015,8,32,3,1,5,2,0,0,0,0,0,3,0,180,1,3
0,51,2015,8,32,3,1,5,2,0,0,0,0,0,0,0,173,0,0
0,0,2015,8,32,8,0,1,2,0,0,0,0,0,0,0,190,0,0
0,129,2015,8,32,6,0,3,2,0,0,0,0,0,0,0,126,0,1
0,195,2015,8,32,4,0,5,2,0,0,0,0,0,0,0,222,1,2
1,92,2015,12,53,30,0,3,2,0,0,1,0,1,0,0,98.1,0,2
0,67,2015,8,31,1,2,6,2,0,0,0,0,0,2,0,193.13,0,1
0,55,2015,8,32,2,2,5,2,0,0,0,0,0,0,0,148.75,0,4
0,61,2015,8,32,8,0,1,2,0,0,0,0,0,0,0,183,0,0
0,0,2015,8,33,10,1,2,2,0,0,1,0,1,0,0,0,0,0
0,310,2015,8,32,7,1,2,2,0,0,0,0,0,0,0,134,0,0
0,129,2015,8,31,1,3,6,2,0,0,0,0,0,0,0,125.9,1,1
0,460,2015,8,32,3,2,5,2,0,0,0,0,0,0,0,134.73,0,0
0,17,2015,8,32,7,1,2,2,0,0,0,0,0,0,0,223,0,0
0,460,2015,8,32,3,2,5,1,0,0,0,0,0,0,0,77.54,0,0
0,23,2015,8,32,3,2,5,2,0,0,0,0,0,0,0,211,0,2
0,62,2015,8,32,4,1,5,2,1,0,0,0,0,2,0,163.5,0,0
0,213,2015,8,32,3,2,5,2,0,0,0,0,0,0,0,96.3,0,1
0,202,2015,7,30,23,5,13,2,1,0,0,0,0,2,0,196,0,2
0,82,2015,8,32,3,2,5,2,0,0,0,0,0,0,0,119.49,0,2
0,105,2015,8,31,1,3,6,1,0,0,0,0,0,0,0,140,0,0
0,96,2015,8,32,3,2,5,2,0,0,0,0,0,0,0,186,0,0
0,131,2015,8,32,3,2,5,2,0,0,0,0,0,0,0,119.7,0,1
0,69,2015,8,33,9,1,0,2,0,0,0,0,0,0,0,134,0,0
0,68,2015,8,32,8,1,1,3,0,0,0,0,0,2,0,140.37,0,3
0,74,2015,8,33,9,1,0,2,0,0,0,0,0,0,0,134,0,0
0,130,2015,8,31,1,3,6,2,0,0,0,0,0,0,0,170.6,0,0
0,74,2015,8,33,9,1,0,2,0,0,0,0,0,0,0,134,1,0
0,74,2015,8,33,9,1,0,2,0,0,0,0,0,0,0,134,0,0
0,4,2015,8,33,9,1,0,2,0,0,0,0,0,0,0,154,0,1
0,0,2015,8,33,9,1,0,2,0,0,0,0,0,0,0,126,0,0
0,81,2015,8,32,3,2,5,2,1,0,0,0,0,0,0,162.14,0,2
0,179,2015,8,32,3,2,5,2,0,0,0,0,0,0,0,120.6,0,1
1,4,2015,8,33,14,0,1,4,0,0,1,1,0,1,0,16,0,0
0,103,2015,8,32,6,1,3,2,0,0,0,0,0,0,0,103.18,1,1
0,146,2015,8,32,3,2,5,3,0,0,0,0,0,1,0,130.01,0,2
0,146,2015,8,32,3,2,5,2,1,0,0,0,0,0,0,120.38,0,1
0,17,2015,8,32,6,1,3,2,0,0,0,0,0,2,0,213,0,2
0,146,2015,8,32,3,2,5,1,1,0,0,0,0,1,0,120.38,0,1
0,82,2015,8,32,3,2,5,2,0,0,0,0,0,2,0,119.49,0,2
0,108,2015,8,32,3,2,5,3,0,0,0,0,0,0,0,166.05,0,2
0,146,2015,8,32,3,2,5,2,0,0,0,0,0,0,0,96.3,0,2
0,126,2015,8,32,3,2,5,2,0,1,0,0,0,0,0,134.1,0,2
0,112,2015,8,32,3,2,5,2,0,0,0,0,0,0,0,142.3,0,0
1,181,2015,8,35,24,1,5,2,2,0,0,1,0,0,0,244,0,0
0,217,2015,8,32,7,1,2,2,0,0,0,0,0,0,0,134,0,0
0,227,2017,5,18,5,1,2,2,0,0,1,0,1,0,0,56,0,3
0,111,2015,8,32,4,2,5,2,0,0,0,0,0,0,0,93.6,0,0
0,129,2015,8,33,10,2,5,2,1,0,0,0,0,1,0,225.08,1,2
0,83,2015,8,32,7,2,2,2,0,0,0,0,0,0,0,119.2,1,2
0,135,2015,8,32,6,2,3,2,0,0,0,0,0,0,0,104.55,0,0
0,81,2015,8,32,3,3,5,2,0,0,0,0,0,0,0,149,0,1
0,107,2015,8,32,7,2,2,2,0,0,0,0,0,0,0,146,0,1
0,5,2015,8,33,9,2,0,2,0,0,0,0,0,0,0,192.5,0,1
0,155,2015,8,31,1,4,6,2,0,0,0,0,0,2,0,201.8,2,1
0,120,2015,8,32,4,2,5,2,0,0,0,0,0,0,0,90.95,0,1
0,120,2015,8,32,4,2,5,2,0,0,0,0,0,0,0,90.95,0,1
0,0,2015,8,33,10,1,0,2,0,0,0,0,0,0,0,154.8,0,2
0,61,2015,8,33,9,2,0,2,0,0,0,0,0,0,0,134,0,0
0,48,2015,8,32,6,2,3,3,0,0,0,0,0,2,0,183,0,0
0,67,2015,8,31,1,4,6,2,0,0,0,0,0,1,0,191.7,0,1
0,67,2015,8,31,1,4,6,2,0,0,0,0,0,1,0,208.2,0,1
0,211,2015,8,31,1,4,6,3,0,0,0,0,0,0,0,160.98,0,1
0,153,2015,8,32,3,3,6,2,0,0,0,0,0,0,0,93.6,0,1
0,153,2015,8,32,3,3,6,2,0,0,0,0,0,0,0,93.6,0,1
0,25,2015,8,32,8,2,2,2,0,0,0,0,0,0,0,180.8,0,0
0,153,2015,8,32,5,2,5,2,0,0,0,0,0,1,0,134,0,1
0,40,2015,8,33,9,2,1,2,0,0,0,0,0,0,0,172,1,2
0,40,2015,8,33,9,2,1,2,0,0,0,0,0,0,0,172,0,0
0,6,2015,8,32,6,2,4,2,0,0,0,0,0,0,0,217.83,0,3
0,94,2015,8,32,8,2,2,2,0,1,0,0,0,0,0,206,1,1
0,158,2016,8,32,6,2,4,2,0,0,1,0,1,0,0,204,1,0
0,151,2015,8,32,2,4,6,2,0,0,0,0,0,0,0,134.1,1,1
0,148,2015,8,32,5,2,5,2,0,0,0,0,0,0,0,90.95,0,1
0,0,2015,8,33,11,0,1,2,1,0,0,0,0,0,0,211,0,0
0,39,2015,8,32,7,2,3,2,0,0,0,0,0,0,0,179.6,0,1
0,4,2015,8,33,9,2,1,2,2,0,0,0,0,1,0,187,0,3
0,0,2015,8,33,10,1,1,2,0,0,0,0,0,0,0,211,0,1
1,274,2015,10,40,3,2,5,2,0,0,0,1,0,0,0,36.05,0,0
1,274,2015,10,40,3,2,5,2,0,0,0,1,0,0,0,36.05,0,0
1,274,2015,10,40,3,2,5,2,0,0,0,1,0,0,0,36.05,0,0
1,274,2015,10,40,3,2,5,2,0,0,0,1,0,0,0,36.05,0,0
1,274,2015,10,40,3,2,5,2,0,0,0,1,0,0,0,36.05,0,0
1,274,2015,10,40,3,2,5,2,0,0,0,1,0,0,0,36.05,0,0
0,41,2015,8,33,9,2,1,2,0,0,0,0,0,0,0,190.5,0,1
1,222,2015,9,38,14,1,1,2,0,0,0,1,0,0,0,80,0,0
